Papel,Cotação,P/L,P/VP,PSR,Div.Yield%,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,EV/EBITDA%,Mrg Ebit%,Mrg. Líq.,Liq. Corr.,ROIC%,ROE%,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a%
CFLU4,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88,10.72,1.1,17.68,32.15,0.0,60351000.0,0.06,8.14
MNSA4,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-208.15,-362.66,3.63,-13.5,145.7,0.0,-9105000.0,-6.52,-41.11
IVTT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,1083050000.0,0.0,20.67
POPR4,10.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.66,5.65,1.08,15.25,19.93,0.0,545803000.0,0.82,30.93
CLAN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.05,0.0,1012240000.0,0.0,-63.96
CSTB3,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.85,28.98,2.6,22.4,20.11,0.0,8420670000.0,0.14,31.91
PMET3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,-290863000.0,0.0,37.74
MNSA3,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-208.15,-362.66,3.63,-13.5,145.7,0.0,-9105000.0,-6.52,-41.11
PORP4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.08,0.0,22399000.0,0.0,13.66
CSTB4,147.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.85,28.98,2.6,22.4,20.11,0.0,8420670000.0,0.14,31.91
PLDN4,486.0,-553.07,1.08,0.919,0.0,0.611,1.07,-75.56,3.1,-33.12,-33.12,-1.22,-0.17,10.81,-1.27,-0.2,0.0,289939000.0,0.01,10.26
GFSA3,2.22,-520.59,0.46,0.647,0.0,0.185,0.63,8.04,2.12,16.21,14.4,8.04,-0.1,1.75,2.65,-0.09,22704000.0,1630560000.0,0.78,18.8
DASA3,38.21,-346.64,2.88,2.256,0.66,1.178,7.28,507.47,-7.2,542.29,25.87,0.44,-0.56,1.61,0.33,-0.83,9677980.0,7265200000.0,0.79,27.54
LCSA4,35.09,-337.52,-228.0,79.738,0.0,125.308,-202.27,-505.8,-96.61,-506.56,-506.56,-15.77,-23.63,0.29,-28.74,67.55,0.0,-377568000.0,-0.35,6354.07
BHGR3,19.1,-272.16,1.1,3.613,0.0,0.855,-194.45,23.7,-8.56,25.95,14.2,15.24,-1.31,0.96,3.93,-0.4,0.0,1077600000.0,0.2,20.67
RJCP3,0.01,-224.7,0.65,0.0,0.0,0.619,0.0,-522.94,0.0,-523.96,-917.32,0.0,0.0,0.0,0.0,-0.29,0.0,17287200.0,0.0,0.0
ABYA3,4.91,-214.8,1.76,2.055,0.0,0.527,1.98,19.96,-2.75,33.67,33.67,10.29,-0.96,2.09,2.78,-0.82,0.0,292060000.0,1.31,16.41
PITI4,1.28,-204.74,0.0,0.0,0.0,0.0,0.0,-2637.65,0.0,-2637.65,111.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.63
MAPT4,37.95,-199.29,-5.94,0.0,0.0,45.118,-3170.55,-226.47,-5.25,-226.47,-226.47,0.0,0.0,0.0,-20.21,2.98,188.63,-5876000.0,0.0,0.0
MAPT3,37.0,-194.3,-5.79,0.0,0.0,43.988,-3091.18,-220.8,-5.11,-220.8,-220.8,0.0,0.0,0.0,-20.21,2.98,0.0,-5876000.0,0.0,0.0
SBFG3,23.68,-187.47,3.03,1.599,0.0,0.868,4.53,47.68,-4.08,63.05,19.09,3.35,-0.85,1.62,2.2,-1.62,29964800.0,1898800000.0,1.18,30.19
WEST3,3.6,-163.62,0.98,1.453,0.0,0.747,1.13,-16.65,1.23,-1.38,-1.8,-8.73,-0.89,4.62,-23.24,-0.6,4690580.0,403271000.0,0.08,0.0
AMER3,33.27,-139.99,1.91,2.256,0.0,0.699,2.29,71.34,-20.96,75.36,28.64,3.16,-1.61,2.04,1.81,-1.36,268102000.0,15730600000.0,0.95,11.77
LCSA3,12.5,-120.23,-81.22,28.405,0.0,44.638,-72.05,-180.18,-34.41,-180.95,-180.95,-15.77,-23.63,0.29,-28.74,67.55,0.0,-377568000.0,-0.35,6354.07
MAGG3,59.4,-119.98,1.32,0.684,0.0,0.44,9.32,4.07,-1.55,6.41,5.34,16.82,-0.57,1.14,14.05,-1.1,0.0,2246130000.0,1.03,9.27
LINX3,37.4,-90.95,4.38,7.885,1.52,2.745,11.96,53.17,47.06,51.49,22.97,14.83,-8.67,2.14,6.82,-4.81,0.0,1619010000.0,0.22,15.54
BNCA3,70.3,-90.3,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.72,0.0,3068150000.0,0.0,2.41
NORD3,13.85,-78.31,-0.65,50.58,0.0,5.285,-1.95,-77.84,-0.58,-109.48,-109.48,-64.98,-64.59,0.03,-7.0,0.83,50742.0,-140838000.0,-0.26,57.56
AMIL3,32.2,-73.28,7.7,1.129,0.0,2.003,-16.95,136.58,-5.43,138.61,50.13,0.83,-1.53,0.75,2.22,-10.51,0.0,1532980000.0,1.24,28.47
BRTP3,35.71,-67.26,2.45,1.168,0.0,0.684,8.98,6.03,-2.4,7.55,7.55,19.37,-2.96,1.29,13.41,-3.64,0.0,5302340000.0,0.91,3.66
IDVL11,140.0,-66.0,60.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.76,0.0,237683000.0,0.0,0.0
ARTR3,10.01,-63.38,0.91,1.512,0.0,0.337,-13.46,11.56,-0.63,27.18,9.22,13.07,-2.38,0.79,3.2,-1.43,0.0,6336980000.0,1.44,-1.82
CVCB3,16.64,-52.51,24.26,7.393,0.0,0.792,-12.42,-6.53,-2.06,-7.46,-11.45,-113.15,-15.82,0.9,-15.73,-46.2,164805000.0,154293000.0,7.69,-15.65
PEFX5,19.0,-52.04,1.68,0.477,0.0,0.597,20.34,5.75,-3.18,6.59,0.0,8.3,-0.92,1.07,11.77,-3.24,0.0,396955000.0,0.31,4.36
PEFX3,19.0,-52.04,1.68,0.477,0.0,0.597,20.34,5.75,-3.18,6.59,0.0,8.3,-0.92,1.07,11.77,-3.24,0.0,396955000.0,0.31,4.36
TOYB4,2.5,-47.96,-5.43,5.256,0.0,4.405,-6.47,-9.04,-3.83,-9.15,-9.67,-58.16,-10.96,0.49,-59.36,11.31,0.0,-13852000.0,-0.07,-26.99
IMBI3,5.01,-46.42,2.81,2659.02,0.0,0.518,-2.21,-97.12,-0.37,-104.72,-107.45,-2737.88,-13821.2,0.05,-0.54,-6.05,0.0,62544000.0,0.22,-57.16
CLAN4,3.0,-44.92,0.47,15.151,0.0,0.406,-15.5,-82.56,-6.36,-97.43,22.68,-18.35,-33.73,0.73,-0.5,-1.05,0.0,1012240000.0,0.08,-63.96
TOYB3,2.29,-43.94,-4.97,4.815,0.0,4.035,-5.93,-8.28,-3.5,-8.39,-8.87,-58.16,-10.96,0.49,-59.36,11.31,0.0,-13852000.0,-0.07,-26.99
EBTP3,10.21,-43.56,1.17,0.548,0.0,0.353,-502.47,6.42,-0.73,8.46,2.85,8.53,-1.03,0.99,6.03,-2.68,0.0,10782200000.0,0.39,22.1
EBTP4,10.0,-42.66,1.14,0.537,0.0,0.346,-492.13,6.29,-0.71,8.33,2.81,8.53,-1.03,0.99,6.03,-2.68,0.0,10782200000.0,0.39,22.1
HBSA3,3.15,-42.3,1.61,1.609,0.0,0.406,4.62,8.31,-0.71,20.89,10.38,19.36,-3.8,2.02,5.47,-3.81,15273000.0,1484430000.0,2.8,48.13
FBRA4,34.58,-39.57,1.66,0.457,0.0,0.738,18.94,7.4,-4.43,10.62,10.62,6.18,-1.15,1.11,11.94,-4.2,0.0,213406000.0,0.77,12.48
BRTP4,20.81,-39.19,1.43,0.681,0.0,0.399,5.23,3.51,-1.4,5.03,5.03,19.37,-2.96,1.29,13.41,-3.64,0.0,5302340000.0,0.91,3.66
ELMD3,15.7,-38.58,2.96,7.92,0.0,1.358,4.77,-37.84,-19.0,-37.62,179.23,-20.93,-20.81,2.55,-6.75,-7.66,3321530.0,738743000.0,0.91,0.0
OMGE3,33.45,-38.18,1.89,4.075,0.0,0.647,12.95,14.97,-1.27,26.75,14.38,27.23,-11.12,1.72,4.69,-4.95,55195000.0,3483570000.0,1.66,38.73
ITEC3,40.1,-35.12,22.04,2611.69,0.0,9.216,25.42,-26.0,-68.91,-24.8,-29.56,-10044.7,-7435.88,5.23,-63.06,-62.76,0.0,20143000.0,0.0,-74.79
IMBI4,3.5,-32.43,1.96,1857.6,0.0,0.362,-1.54,-67.85,-0.26,-75.44,-77.41,-2737.88,-13821.2,0.05,-0.54,-6.05,0.0,62544000.0,0.22,-57.16
PRTX3,2.77,-32.27,-145.32,297.651,0.0,1.4,-2.57,-97.11,-1.43,-128.99,37.19,-306.5,-922.47,0.05,-1.5,450.37,0.0,-18917000.0,-49.85,307.96
DFVA3,9.9,-31.38,60.69,4.327,0.0,5.365,29.1,-55.91,-31.47,-58.28,-58.28,-7.74,-13.79,1.33,-10.35,-193.42,0.0,1170000.0,2.84,3.39
ASTA4,25.83,-30.79,1.0,0.652,0.0,0.446,2.57,19.9,-3.3,33.2,33.2,3.28,-2.12,1.71,2.52,-3.25,0.0,515672000.0,0.85,-4.73
BAHI4,86.0,-29.98,8.65,5.681,0.0,2.399,-9.01,1844.68,-4.06,1868.83,211.94,0.31,-18.96,0.32,0.14,-28.85,0.0,152312000.0,0.31,90.68
ORVR3,26.29,-29.9,4.99,4.931,0.0,1.943,9.49,34.51,-13.47,35.16,19.09,14.29,-8.24,1.81,8.14,-16.69,12325600.0,376508000.0,0.8,0.0
VGOR4,5.87,-29.58,7.18,1.229,0.0,1.468,113.97,27.32,-3.22,34.09,34.09,4.5,-4.59,1.04,6.0,-24.29,0.0,135178000.0,1.89,4.77
TELB3,47.26,-29.14,2.15,11.743,0.0,0.789,2.99,-10.03,-2.51,-7.85,-33.31,-117.03,-40.3,5.84,-10.35,-7.39,65566.4,1490290000.0,0.16,69.48
CRBM3,90.0,-28.95,3.26,1.498,0.0,1.172,2.98,-15.45,16.9,-14.17,-14.17,-9.7,-5.18,2.24,-12.71,-11.28,0.0,827347000.0,0.45,-1.58
HBRE3,12.5,-28.4,0.73,16.94,0.0,0.382,3.67,19.71,-1.84,25.61,25.38,85.93,-64.37,2.25,2.37,-2.56,253695.0,1772950000.0,0.55,0.0
ECPR4,85.8,-25.76,1.13,0.0,0.0,0.597,-1393.33,-83.26,-1.28,-83.07,-83.2,0.0,0.0,0.93,-0.72,-4.39,0.0,144245000.0,0.0,0.0
DFVA4,8.0,-25.35,49.04,3.497,0.0,4.335,23.51,-45.18,-25.43,-47.55,-47.55,-7.74,-13.79,1.33,-10.35,-193.42,0.0,1170000.0,2.84,3.39
OPCT3,3.79,-25.1,0.86,1.139,0.0,0.378,2.13,287.72,-1.76,436.86,10.14,0.4,-1.76,2.06,0.18,-3.43,6618350.0,880290000.0,0.98,0.0
ECPR3,79.89,-23.98,1.05,0.0,0.0,0.556,-1297.36,-77.52,-1.19,-77.33,-77.45,0.0,0.0,0.93,-0.72,-4.39,399.45,144245000.0,0.0,0.0
EMBR3,22.35,-23.37,1.19,0.65,0.0,0.32,1.08,11.94,-2.17,18.75,10.18,5.44,-2.77,2.08,3.75,-5.1,234747000.0,13877400000.0,1.56,-0.17
TAMM4,52.73,-22.74,3.8,0.626,0.0,0.524,-31.11,9.77,-0.96,18.01,9.66,6.41,-2.21,0.95,6.36,-16.7,0.0,2174310000.0,4.08,9.79
TAMM3,52.6,-22.68,3.79,0.625,0.0,0.523,-31.04,9.74,-0.96,17.98,9.65,6.41,-2.21,0.95,6.36,-16.7,0.0,2174310000.0,4.08,9.79
BAHI5,65.0,-22.66,6.54,4.293,0.0,1.813,-6.81,1394.24,-3.07,1418.38,160.85,0.31,-18.96,0.32,0.14,-28.85,0.0,152312000.0,0.31,90.68
ECOR3,8.81,-22.54,2.91,1.385,0.0,0.356,-4.36,3.25,-0.58,7.23,5.39,42.59,-6.19,0.76,13.8,-12.9,63990400.0,2109920000.0,5.16,10.8
CRBM7,60.0,-19.3,2.18,0.999,0.0,0.782,1.99,-10.3,11.26,-9.02,-9.02,-9.7,-5.18,2.24,-12.71,-11.28,0.0,827347000.0,0.45,-1.58
WMBY3,25.39,-19.3,2.87,0.836,0.0,0.182,1.2,8.62,-1.5,25.02,25.02,9.7,-7.05,1.44,2.39,-14.86,0.0,212439000.0,6.51,-14.48
TCNO3,2.73,-19.1,81.41,0.0,0.0,0.077,-0.18,-6.92,-0.09,-19.81,-17.32,0.0,0.0,0.29,-1.5,-426.13,129008.0,222000.0,151.52,-10.57
TDBH4,0.66,-18.63,1.28,0.906,0.0,0.811,-6.15,8.73,-5.66,10.23,10.23,10.38,-4.86,0.63,10.48,-6.85,0.0,554115000.0,0.27,35.74
TANC4,43.0,-18.54,3.1,0.511,0.0,0.428,-25.37,7.96,-0.78,16.2,8.69,6.41,-2.21,0.95,6.36,-16.7,0.0,2174310000.0,4.08,9.79
SMFT3,21.01,-18.53,5.98,9.466,0.0,1.563,-356.37,-29.49,-2.69,-33.81,42.08,-32.1,-51.32,0.97,-6.08,-32.29,23282200.0,2058530000.0,1.28,13.91
DTCY3,7.1,-16.77,31.18,7.58,0.0,4.016,-30.4,-27.2,-7.63,-27.69,105.47,-27.87,-45.21,0.72,-15.4,-185.96,12083.2,2535000.0,0.79,-7.62
CCIM3,5.52,-16.44,0.94,0.498,0.0,0.198,0.53,8.96,-1.09,25.04,38.84,5.55,-3.03,2.58,2.38,-5.75,0.0,660347000.0,1.93,29.98
TDBH3,0.56,-15.81,1.08,0.769,0.0,0.688,-5.22,7.4,-4.8,8.91,8.91,10.38,-4.86,0.63,10.48,-6.85,0.0,554115000.0,0.27,35.74
GBIO33,10.4,-14.97,1.32,1.518,0.0,0.791,7.57,13.53,17.58,16.06,16.06,11.21,-10.14,1.31,7.12,-8.83,0.0,838439000.0,0.31,-8.99
TCNO4,2.07,-14.49,61.73,0.0,0.0,0.058,-0.14,-5.25,-0.07,-18.14,-15.85,0.0,0.0,0.29,-1.5,-426.13,220408.0,222000.0,151.52,-10.57
TXRX3,29.8,-13.92,-0.4,0.987,0.0,0.619,-0.47,5.48,-0.29,16.18,13.13,18.01,-7.09,0.24,16.98,2.91,2245.07,-313786000.0,-0.79,7.36
LECO4,1.46,-13.48,2.0,0.637,0.0,0.924,-16.84,-29.69,-3.16,-32.69,-32.69,-2.14,-4.72,0.82,-3.48,-14.82,0.0,105928000.0,0.2,3.58
SEDU3,23.8,-13.36,15.0,3.443,0.0,1.531,57.9,-22.47,-2.67,-28.68,-69.64,-15.33,-25.73,1.09,-8.15,-112.29,0.0,415869000.0,4.67,10.87
TESA3,48.0,-13.3,1.62,1.007,0.0,0.523,-11.1,9.41,-1.35,15.25,10.09,10.71,-7.58,0.86,6.42,-12.18,0.0,858223000.0,1.04,15.48
BIOM3,13.46,-13.03,5.75,10.595,0.0,2.322,9.22,-16.57,-11.18,-18.39,-18.53,-63.92,-81.3,2.84,-18.23,-44.13,154677.0,158625000.0,1.13,730.45
IGUA3,8.15,-12.52,-1.44,0.568,0.0,0.564,-0.65,8.22,-0.6,14.8,5.8,6.91,-4.53,0.34,7.61,11.52,0.0,-164188000.0,-1.33,-7.41
FGUI3,12.0,-12.41,-2.15,16.009,0.0,25.203,-2.2,-57.76,-2.05,-70.17,-70.17,-27.72,-129.0,0.04,-60.74,17.32,0.0,-222024000.0,-0.46,2.13
IGUA6,8.07,-12.4,-1.43,0.562,0.0,0.558,-0.64,8.14,-0.59,14.72,5.77,6.91,-4.53,0.34,7.61,11.52,0.0,-164188000.0,-1.33,-7.41
IGUA5,7.98,-12.26,-1.41,0.556,0.0,0.552,-0.64,8.04,-0.59,14.63,5.73,6.91,-4.53,0.34,7.61,11.52,0.0,-164188000.0,-1.33,-7.41
TELB4,19.24,-11.86,0.88,4.781,0.0,0.321,1.22,-4.09,-1.02,-1.9,-8.06,-117.03,-40.3,5.84,-10.35,-7.39,110417.0,1490290000.0,0.16,69.48
PRVI3,10.54,-11.74,1.61,0.919,0.0,0.565,-250.86,9.71,-1.48,9.87,6.39,9.46,-7.83,0.99,6.15,-13.71,0.0,525170000.0,0.1,16.19
MEAL3,3.2,-11.61,0.79,0.653,0.0,0.337,2.8,-8.75,-1.1,-10.22,15.3,-7.46,-5.62,1.82,-5.17,-6.79,10421300.0,1162710000.0,0.58,-2.37
CPNY3,2.35,-11.0,0.42,0.232,0.0,0.054,0.2,1.21,-0.13,4.21,4.21,19.13,-2.11,2.26,5.48,-3.86,0.0,398830000.0,2.33,20.1
FRIO3,46.03,-10.39,-2.02,0.105,0.0,0.102,8.63,2.56,-0.36,12.9,6.94,4.09,0.25,1.02,7.85,19.4,1414.25,-93815000.0,-12.59,17.14
MBLY3,6.24,-10.34,0.98,0.94,0.0,0.726,1.13,-13.36,1.28,-6.25,-15.27,-7.03,-9.09,4.62,-12.94,-9.44,4145020.0,680840000.0,0.12,0.0
TERI3,64.28,-8.83,0.29,0.107,0.0,0.081,7.9,7.2,-0.26,39.56,39.56,1.49,-1.91,1.03,1.25,-3.27,0.0,3641000000.0,1.43,7.94
AHEB6,51.5,-8.43,-10.29,2.218,0.0,1.576,-6.13,-12.48,-1.66,-12.38,-15.3,-17.77,-26.33,0.44,-13.42,122.15,0.0,-42756000.0,0.0,56.33
BIOM4,8.68,-8.4,3.71,6.833,0.0,1.497,5.95,-10.69,-7.21,-12.51,-12.6,-63.92,-81.3,2.84,-18.23,-44.13,0.0,158625000.0,1.13,730.45
MSPA3,48.5,-8.25,0.38,2.498,0.0,0.224,14.11,-9.97,-0.63,-11.58,-32.81,-25.06,-30.29,1.38,-2.32,-4.63,121.25,814093000.0,0.1,-6.72
SEMP3,16.86,-8.12,1.36,15.081,0.0,1.201,15.67,-4.42,15.67,-4.07,-4.07,-340.98,-185.82,1.64,-30.21,-16.81,0.0,118441000.0,0.0,-10.37
SZPQ4,6.64,-7.85,2.2,0.855,0.0,0.744,2.62,-20.31,-3.17,-22.77,-22.77,-4.21,-10.89,2.97,-3.77,-28.0,0.0,684467000.0,0.3,-11.71
MSPA4,46.0,-7.82,0.36,2.369,0.0,0.213,13.39,-9.45,-0.6,-11.06,-31.35,-25.06,-30.29,1.38,-2.32,-4.63,115.0,814093000.0,0.1,-6.72
VLID3,7.41,-7.69,0.54,0.291,0.0,0.21,1.31,4.82,-1.18,12.02,5.42,6.03,-3.61,1.63,5.33,-7.03,2716270.0,1124040000.0,1.11,7.74
MEDI3,11.55,-7.52,1.89,0.374,0.0,0.824,-10.02,-9.11,-3.31,-6.61,-6.61,-4.11,-4.98,0.79,-12.3,-25.13,0.0,426164000.0,0.02,13.02
BLUT3,3.0,-6.94,1.03,0.0,0.0,0.317,-2.51,-37.23,-0.46,-41.27,-41.27,0.0,0.0,0.0,-0.86,-14.79,1858960.0,58673000.0,0.11,0.0
IRBR3,4.89,-6.16,1.47,0.729,0.0,0.28,0.0,-4.75,0.0,0.0,0.0,-15.34,-11.83,0.0,0.0,-23.89,70518900.0,4211780000.0,0.0,10.29
BUET3,24.99,-5.46,-0.97,1.961,0.0,0.572,-0.67,-13.13,-0.39,-22.6,-36.32,-14.93,-35.93,0.11,-5.95,17.79,0.0,-124674000.0,-0.7,4.55
TLCP3,48.0,-5.02,1.76,0.824,0.0,0.533,-2.76,-26.61,-1.33,-43.86,-43.86,-3.1,-16.4,0.61,-2.52,-35.04,0.0,262979000.0,1.21,9.09
LFFE4,3.89,-4.91,4.08,0.0,0.0,3.599,0.0,-26.5,0.0,-23.11,10.9,0.0,0.0,0.0,0.0,-83.1,0.0,51892000.0,0.0,0.0
BAHI3,14.0,-4.88,1.41,0.925,0.0,0.391,-1.47,300.3,-0.66,324.44,36.79,0.31,-18.96,0.32,0.14,-28.85,37985.6,152312000.0,0.31,90.68
CGOS3,26.2,-4.85,1.89,0.509,0.0,0.167,-0.83,-256.6,-0.25,-570.29,-570.29,-0.2,-10.48,0.54,-0.08,-39.02,0.0,453387000.0,2.48,8.97
AMAR3,4.68,-4.6,1.39,0.53,0.0,0.376,5.05,8.12,-1.7,16.07,5.54,6.53,-6.89,1.17,5.95,-30.27,30857200.0,879530000.0,1.7,-5.12
PINE4,1.93,-4.56,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.09,519059.0,775077000.0,0.0,34.09
PRML3,11.52,-4.41,1.98,18.612,0.0,0.581,23.0,-30.33,-0.93,-63.15,1640.31,-61.36,-424.99,2.02,-1.96,-44.84,0.0,2192720000.0,2.18,32.85
BKBR3,7.35,-4.37,1.28,0.834,0.0,0.555,11.27,-5.73,-1.59,-6.63,-1201.63,-14.55,-19.07,1.3,-11.82,-29.24,23928900.0,1582370000.0,0.52,5.38
ALPK3,4.7,-4.25,1.65,1.378,0.0,0.342,-1.55,19.28,-0.49,49.56,7.69,7.15,-32.27,0.29,1.9,-38.75,187019.0,553253000.0,2.72,0.0
GSHP3,36.04,-4.25,-0.14,0.676,0.0,0.042,-0.54,2.96,-0.04,73.12,65.74,22.81,-15.9,0.55,1.49,3.29,34552.6,-497509000.0,-3.41,-22.65
TXRX4,8.81,-4.11,-0.12,0.292,0.0,0.183,-0.14,1.62,-0.09,12.32,10.0,18.01,-7.09,0.24,16.98,2.91,10063.7,-313786000.0,-0.79,7.36
AHEB3,25.01,-4.09,-5.0,1.077,0.0,0.765,-2.98,-6.06,-0.81,-5.96,-7.37,-17.77,-26.33,0.44,-13.42,122.15,2516.07,-42756000.0,0.0,56.33
ADHM3,1.56,-4.09,-1.29,770.924,0.0,105.126,-1.43,-5.69,-1.27,-5.69,-5.81,-13548.5,-18860.6,0.0,521.7,31.47,2064.0,-19776000.0,0.0,43.48
CEED4,55.8,-4.05,-1.43,0.962,0.0,0.718,-2.56,-64.98,-0.57,-82.24,56.63,-1.48,-23.74,0.46,-1.31,35.38,0.0,-2655540000.0,-0.43,38.75
BUET4,18.49,-4.04,-0.72,1.451,0.0,0.423,-0.5,-9.72,-0.29,-19.18,-30.83,-14.93,-35.93,0.11,-5.95,17.79,0.0,-124674000.0,-0.7,4.55
PMET5,0.65,-3.95,-0.16,4.518,0.0,30.248,-0.22,89.99,-0.16,503.88,503.88,5.02,-114.49,0.01,38.97,4.1,0.0,-290863000.0,-0.74,37.74
LFFE3,3.11,-3.92,3.26,0.0,0.0,2.877,0.0,-21.18,0.0,-17.8,8.39,0.0,0.0,0.0,0.0,-83.1,0.0,51892000.0,0.0,0.0
FBMC3,80.0,-3.78,-0.92,3.858,0.0,1.384,-1.79,-2.85,-0.64,-3.31,-3.69,-135.59,-101.97,0.31,-64.7,24.19,0.0,-63552000.0,-0.15,-31.66
OIBR4,1.72,-3.74,1.75,2.294,0.0,0.137,0.58,-3.23,-0.41,-11.08,-93.65,-71.06,-60.1,1.67,-4.57,-46.73,1612880.0,5861020000.0,4.53,-30.25
TLCP4,34.11,-3.57,1.25,0.586,0.0,0.379,-1.96,-18.91,-0.95,-36.16,-36.16,-3.1,-16.4,0.61,-2.52,-35.04,0.0,262979000.0,1.21,9.09
BECE3,9.1,-3.42,8.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-255.2,0.0,96496000.0,0.0,12.81
BECE4,8.75,-3.29,8.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-255.2,0.0,96496000.0,0.0,12.81
AHEB5,20.0,-3.27,-4.0,0.861,0.0,0.612,-2.38,-4.85,-0.65,-4.75,-5.87,-17.77,-26.33,0.44,-13.42,122.15,145.0,-42756000.0,0.0,56.33
CTNM3,9.19,-3.09,0.36,0.121,0.0,0.067,2.59,1.58,-0.27,8.53,5.26,7.66,-5.97,1.07,4.84,-11.54,1264.57,789501000.0,1.83,-6.17
SGPS3,7.25,-3.05,0.35,0.203,0.0,0.118,1.59,3.39,-0.53,10.32,5.41,5.99,-6.65,1.2,3.96,-11.37,758115.0,1044050000.0,0.88,-9.24
CEED3,42.0,-3.05,-1.08,0.724,0.0,0.54,-1.93,-48.91,-0.43,-66.17,45.56,-1.48,-23.74,0.46,-1.31,35.38,886.63,-2655540000.0,-0.43,38.75
AZUL4,27.7,-3.03,-0.61,1.579,0.0,0.551,-2.66,-18.29,-0.36,-28.9,15.17,-8.63,-52.21,0.65,-4.71,20.13,198003000.0,-15742600000.0,-0.63,-9.92
SHOW3,4.11,-2.93,1.64,30.434,0.0,0.568,2.64,-4.75,-9.62,-3.7,-4.56,-641.16,-1052.26,1.56,-21.53,-55.99,3380990.0,168922000.0,0.79,-61.03
PNOR5,1.87,-2.9,0.55,0.354,0.0,0.205,0.7,8.52,-2.32,4.57,4.57,4.15,-11.74,2.5,3.61,-18.84,0.0,158071000.0,0.42,1.34
PNOR6,1.87,-2.9,0.55,0.354,0.0,0.205,0.7,8.52,-2.32,4.57,4.57,4.15,-11.74,2.5,3.61,-18.84,0.0,158071000.0,0.42,1.34
ESTR4,67.18,-2.86,-0.11,0.346,0.0,0.222,-0.11,3.43,-0.09,7.59,6.95,10.07,-12.1,0.21,7.09,3.72,5699.4,-510451000.0,-0.14,-0.7
STRP4,0.21,-2.85,-0.43,0.416,0.0,0.111,-0.18,-0.45,-0.09,-1.15,-1.15,-91.82,-14.58,0.13,-25.49,14.95,0.0,-12498000.0,-0.66,-36.39
CRDE3,20.0,-2.84,0.46,24.677,0.0,0.414,3.33,-5.16,4.87,-3.38,-3.39,-478.45,-868.01,2.82,-9.47,-16.34,4082.1,104383000.0,0.0,-31.09
LIXC3,1.75,-2.62,1.52,395.995,0.0,0.069,0.28,-4.21,3.84,-6.37,-6.68,-9413.21,-14386.8,1.34,-1.9,-57.85,0.0,13842000.0,0.79,-75.9
BICB4,8.25,-2.43,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0,0.0,944626000.0,0.0,-31.19
BICB3,8.0,-2.35,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0,0.0,944626000.0,0.0,-31.19
IGBR6,19.0,-2.28,-0.23,49.345,0.0,1.645,-0.58,-2.39,-0.21,-7.64,-7.8,-2062.51,-2165.07,0.04,-77.23,10.25,0.0,-1016760000.0,-0.52,-8.0
IGBR5,18.9,-2.27,-0.23,49.085,0.0,1.636,-0.57,-2.38,-0.21,-7.63,-7.79,-2062.51,-2165.07,0.04,-77.23,10.25,0.0,-1016760000.0,-0.52,-8.0
OIBR3,1.04,-2.26,1.06,1.387,0.0,0.083,0.35,-1.95,-0.25,-9.81,-82.87,-71.06,-60.1,1.67,-4.57,-46.73,84530100.0,5861020000.0,4.53,-30.25
PMAM3,10.8,-2.25,-1.25,0.098,0.0,0.136,-0.21,41.05,-0.19,281.91,19.96,0.24,-4.38,0.38,0.36,55.78,6941190.0,-374218000.0,-7.68,8.09
